,name,cuisine,is_closed,review_count,rating,price,address,phone,latitude,longitude,zip_code,building
232,16 Handles,icecream,False,142,4.0,$,178 8th Ave,+12126272808,40.7428655978624,-74.0000197291375,10011,178
233,Joe's Pizza,pizza,False,68,2.5,$,211 8th Ave,+12122433226,40.7439080906573,-73.9997112751007,10011,211
234,Jungle Bird,cocktailbars,False,69,4.0,$$,174 8th Ave,+16468688422,40.74262,-74.00021,10011,174
235,Grand Sichuan Eastern,szechuan,False,120,3.0,$$,172 8th Ave,+12122431688,40.74256,-74.00026,10011,172
236,LR - Lasagna Restaurant,italian,False,508,3.5,$$,196 8th Ave,+12122424551,40.7432418,-73.9996916,10011,196
237,Temerario,mexican,False,263,4.0,$$,198 8th Ave,+12126452100,40.7434133400872,-73.9996277220286,10011,198
238,Stella's Pizza,pizza,False,129,3.0,$,110 9th Ave,+12124624444,40.7430302030745,-74.0036058425903,10011,110
239,Loulou Petit Bistro,french,False,25,4.5,$$$,176 8th Ave,+12123379577,40.742617,-74.000051,10011,176
240,Chipotle Mexican Grill,mexican,False,131,3.5,$,149 8th Ave,+12126204015,40.7420588369682,-74.0012180944948,10011,149
241,Flight 151,pubs,False,253,3.5,$$,151 8th Ave,+12122291868,40.7421099,-74.00118,10011,151
242,Pizza Italia,italian,False,220,4.0,$,307 W 17th St,+12122424242,40.7419889767239,-74.0019458249749,10011,307
243,Qanoon,mideastern,False,63,4.0,$$,180 9th Ave,+16468439711,40.74524,-74.00202,10011,180
244,Square Deli,delis,False,34,4.0,$,168 8th Ave,+12123373322,40.742378,-74.000183,10011,168
245,CHARM'S,thai,False,123,4.0,$$,200 8th Ave,+16465908994,40.74346,-73.99947,10011,200
246,La Bergamote NYC,french,False,337,4.0,$$,177 9th Ave,+12126279010,40.745044,-74.002863,10011,177
247,Mojo Omakase,sushi,False,10,3.5,$$$$,177 9th Ave,+16462559050,40.7450569,-74.0027927,10011,177
248,Wisefish Poké,poke,False,414,4.0,$$,263 W 19th St,+12123677653,40.74281,-73.99967,10011,263
249,Lamano,wine_bars,False,100,4.0,$$,265 W 20th St,+12127412398,40.7433797337789,-73.9994259551167,10011,265
250,Dunkin',donuts,False,19,3.0,$,3402 Union St,+17183217511,40.766825,-73.827723,11354,3402
251,Oh! Bagels and Cafe,coffee,False,10,4.0,$,34-40 Union St,+17185395329,40.7659168,-73.8279093,11354,34
252,Chao Fang Restaurant,asianfusion,False,3,3.0,$$,3440 Union St,+17188889242,40.7659168,-73.8279093,11354,3440
253,Ding Ding Hot Pot Rice,chinese,False,4,3.5,$$,133-35 Roosevelt Ave,,40.768318172566,-73.8262689113617,11354,133
254,Jin Da Lai,korean,False,25,4.5,$$,35-30 Union St,+17184634142,40.7645446214285,-73.8281665929767,11354,35
255,Shumuwu,korean,False,3,4.5,$$$,141-41 Northern Blvd,,40.7645412075398,-73.8249415531754,11354,141
256,Peking Chinese Restaurant,chinese,False,8,3.0,$,141-06 Northern Blvd,+17185395000,40.7643534243107,-73.8256332278252,11354,141
257,Sushi Family,sushi,False,135,3.5,$$,3548 Union St,+17183212231,40.764202,-73.828269,11354,3548
258,Janchi Janchi,korean,False,7,4.5,$$,138-28 Northern Blvd,+17184613030,40.7638793438673,-73.8278909772635,11354,138
259,Kum Gang San,korean,False,394,3.0,$$,138-20 Northern Blvd,+17184610909,40.7639509305055,-73.8274914084069,11354,138
260,H Mart - Flushing,intlgrocery,False,56,3.5,$$,141-40 Northern Blvd.,+17183580700,40.76416,-73.82418,11354,141
261,Szechuan Story Hot Pot,hotpot,False,71,3.0,$$$,36-10 Union St,+17183588895,40.7634106,-73.8281511,11354,36
262,Lotus Bar & Lounge,cocktailbars,False,5,4.0,$$,137-74 Northern Blvd,+17187558129,40.763754030529,-73.8284091463366,11354,137
263,The Great Northeast Cheese Fest,festivals,False,8,5.0,$$,13735 Northern Blvd,+17184637700,40.7639,-73.830009,11354,13735
264,Fu Cheng Oriental Resturant,chinese,False,3,4.0,$$,36-24 Union St,+17183583935,40.7630386,-73.8282394,11354,36
265,Sam Won Gahk,korean,False,186,3.5,$$,144-20 Northern Blvd,+17184458500,40.7645976153271,-73.8227350533587,11354,144
266,Union Sushi,sushi,False,122,4.5,$$,3630 Union St,+13473684347,40.762855,-73.828025,11354,3630
267,Deung Chon Shabu & Noodles,korean,False,6,3.5,$$,36-34 Union St,+13474381249,40.76275,-73.82801,11354,36
268,Shang Shang Qian,chinese,False,46,3.0,$$,3634 Union St,+19293290133,40.76275,-73.82801,11354,3634
269,Hunan Cafe 湘水山庄,seafood,False,159,3.5,$$,137-40 Northern Blvd,+17183531808,40.7632760750183,-73.829688,11354,137
270,Kato Cafe,cafes,False,22,3.5,$,135-01 35th Ave,+17183218818,40.76478,-73.83154,11354,135
271,Canaan Bakery Corporation,bakeries,False,12,3.5,$,3640 Union St,+17184606094,40.76265,-73.82786,11354,3640
272,Debasaki,korean,False,500,4.0,$$,33-67 Farrington St,+17188866878,40.7648439008281,-73.831729888916,11354,33
273,The Attic Oyster & Cocktail Bar,cocktailbars,False,23,5.0,$$,136-93 37th Ave,,40.762508,-73.8278293,11354,136
274,Dunhuang Lanzhou Beef Noodle,chinese,False,308,4.5,$,136-93 37th Ave,+17183592188,40.7624444092074,-73.8277914002538,11354,136
275,Queens International Night Market,foodstands,False,325,4.0,$,47-01 111th St,,40.7478512974366,-73.8507996624268,11368,47
276,Los Amigos Chimichurry,foodtrucks,False,61,4.0,$,Between 111th & 108th On Roosevelt Ave,+17189388569,40.752095004541,-73.8535914288361,11368,111
277,Morocho Bakery & Restaurant,desserts,False,5,3.0,$,111-26 Roosevelt Ave,+17188033456,40.751652,-73.854744,11368,111
278,El Callao Restaurant,spanish,False,6,3.0,$$,111-22 Roosevelt Ave,+17187799400,40.7515793,-73.8548813,11368,111
279,LAHI,streetvendors,False,5,4.5,$,47-01 111th St,,40.747311,-73.8531885,11368,47
280,Los Tres Potrillos,mexican,False,52,3.0,$$,111-16 Roosevelt Ave,+17185051533,40.75153,-73.85508,11368,111
281,Taste of Dolly's,pizza,False,13,3.5,$$,4007 111th St,+17185651420,40.7515178,-73.8556132,11368,4007
282,Mama Catalina Restaurant: Saźon Casero,dominican,False,26,3.5,$$,111-20 Roosevelt Ave,+17188032015,40.7517981,-73.8550621,11368,111
283,Las America Pizza,pizza,False,3,4.5,$,11106 Roosevelt Ave,+17185651420,40.7515361,-73.8555824,11368,11106
284,Timmy's Deli,delis,False,6,3.5,$$,11102 Roosevelt Ave,+17184296106,40.751419,-73.855493,11368,11102
285,Carmen Luncheonette,restaurants,False,1,5.0,$,3920 112th St,+17188032015,40.7524551,-73.8549954,11368,3920
286,Victoria's Pizzeria Restaurante,pizza,False,19,3.0,$$,111-17 Roosevelt Ave,+17188038408,40.75201,-73.8552799,11368,111
287,King House,chinese,False,3,3.0,$,10870 Roosevelt Ave,+17184269117,40.75122,-73.85612,11368,10870
288,Tarros Bar,bars,False,5,3.5,$$,111-13 Roosevelt Ave Corona Ny,,40.7519417,-73.8555069,11368,111
289,New King House,restaurants,False,5,4.0,$,11115 Roosevelt Ave,+17184467523,40.752005,-73.855415,11368,11115
290,La Gitana Two,colombian,False,13,3.0,$,11103 Roosevelt Ave,+17187797797,40.751818,-73.855712,11368,11103
291,Pine Restaurant & Sports Bar,italian,False,129,3.5,$$,37-10 114th St,+17186721200,40.75446,-73.8541,11368,37
292,K's Cafeteria,latin,False,2,5.0,$,48-03 108th St,+17187600418,40.745849,-73.855903,11368,48
293,New Deli & Grocery,delis,False,1,2.0,$,4802 108th St,+17186995969,40.7457967655862,-73.856388509829,11368,4802
294,South Plaza Master Chef Cafe,foodstands,False,2,4.5,$$,Usta National Tennis Ctr,+17187606200,40.74792,-73.86338,11368,
295,Aces,sushi,False,6,3.5,$$$$,Usta Billie Jean King National Tennis Ctr,+17183931933,40.75235,-73.85395,11368,
296,Ceasar's Club at Citifield,bars,False,4,3.5,$$,Perimeter Rd,,40.7526398,-73.8388214,11368,
297,Panaderia Aconcagua,bakeries,False,4,4.0,$,4804 108th St,+17182718473,40.74568,-73.8564899,11368,4804
298,Champions Bar & Grill,tradamerican,False,5,2.5,$$$,New York Ave,,40.7503211956285,-73.8453555107117,11368,
299,La Nueva Ambatenita,bakeries,False,1,1.0,$,39-108 Roosevelt Ave,+17184782215,40.75137,-73.85743,11368,39
300,Los Primos Chimi Churries,foodstands,False,5,3.0,$,108 St Entre 46 Y 47 Ave,+13472511234,40.7436155029644,-73.855102832976,11368,108
301,New Ming Garden Kitchen,chinese,False,3,3.5,$,10428 Roosevelt Ave,+17188033846,40.749924,-73.860532,11368,10428
302,Stephanie's Mexican Bakery,mexican,False,1,5.0,$,3756 108th St,+17184240370,40.752453,-73.860023,11368,3756
303,Bakery Boys of New York,bakeries,False,14,3.5,$,4503 104th St,+17187605702,40.746967,-73.859901,11368,4503
304,Sahara Grill Food Cart,falafel,False,8,4.0,$,119-02 Rockway Blvd,,40.6756783,-73.8189392,11420,119
305,Island Roti Shop,caribbean,False,12,3.5,$,11508 Lefferts Blvd,+17186592906,40.6758550617254,-73.8193624523828,11420,11508
306,Halal Food Cart,streetvendors,False,6,4.0,$,Corner Of Lefferts And Rockaway Blvd,,40.6761513,-73.8192062,11420,
307,Kennedy Fried Chicken,hotdogs,False,12,4.0,$,115-18 Lefferts Blvd,+17183222213,40.6761658,-73.819202,11420,115
308,Flamingo Restaurant & Mantra Lounge,caribbean,False,52,2.5,$$,120-04 /06 Rockaway Blvd,+17188351000,40.67573,-73.81664,11420,120
309,Burger Express,burgers,False,1,3.0,$$,110-00 Rockaway Blvd,,40.6779861,-73.8309174,11420,110
310,Wing Wah Restaurant,chinese,False,12,3.5,$,11720 Rockaway Blvd,+17188433137,40.67603,-73.8203,11420,11720
311,G T & Mobay Cuisine Restaurant,newamerican,False,24,2.5,$$,11445 Lefferts Blvd,+17188486006,40.67757,-73.81958,11420,11445
312,Chop Chop Kitchen,hotdogs,False,5,2.0,$,115-20 Rockaway Blvd,+17183235099,40.6763306,-73.8221512,11420,115
313,Rockaway Roti Shop,caribbean,False,21,2.0,$$,12221 Rockaway Blvd,+17186598844,40.6756620660596,-73.8153571760402,11420,12221
314,Trinibest Roti Shop Corporation,restaurants,False,1,4.0,$,12328 Rockaway Blvd,+17187384748,40.675216,-73.814041,11420,12328
315,Wild Orchid Bar And Lounge,lounges,False,1,1.0,$$,111-48 Lefferts Blvd,+19179718275,40.679144,-73.820882,11420,111
316,Mike's Deli,delis,False,29,4.5,$,117-11 135th Ave,+17188439896,40.6709617,-73.8224682,11420,117
317,Shun Fook Chinese Restaurant,chinese,False,11,3.0,$,13507 Lefferts Blvd,+17188437074,40.6701945,-73.8207816,11420,13507
318,Queens Burger,burgers,False,10,2.5,$,110-00 Rockaway Blvd,,40.6777021720916,-73.8138716910156,11420,110
319,Pizza Port I,pizza,False,96,3.5,$,135-17 Lefferts Blvd,+17188439186,40.670163,-73.820982,11420,135
320,New Brisas Latino Bakery Rest,latin,False,23,4.0,$,135-15 Lefferts Blvd,+17183239183,40.669989,-73.820871,11420,135
321,TicTavern Barlounge,lounges,False,3,3.0,$,125-17 Rockaway Blvd,+17188484297,40.675584,-73.812199,11420,125
322,Wah Hing Kitchen,chinese,False,11,4.0,$,12519 Rockaway Blvd,+17187382281,40.6755799,-73.8121199,11420,12519
323,Domino's Pizza,pizza,False,85,1.5,$,12521 Rockaway Blvd,+17188353030,40.67559,-73.81206,11420,12521
324,Sofia's Pizza,pizza,False,192,3.5,$$,112-15 Linden Blvd,+17188456250,40.6772169974881,-73.8257657749282,11420,112
325,El Campeon De Los Pollos,spanish,False,120,4.0,$,111-06A Lefferts Blvd,+17187385361,40.678019,-73.820479,11420,111
326,Trinciti Roti Shop & Restaurant,caribbean,False,467,4.0,$,111-05 Lefferts Blvd,+17186413636,40.68033,-73.82094,11420,111
327,Lin-Hing Won Chinese,chinese,False,2,1.0,$$,111-03 Lefferts Blvd,+17188456180,40.6803818,-73.820961,11420,111
328,Artichoke Basille's Pizza,pizza,False,2,1.0,$,,,40.6761583535202,-73.8272100314498,11420,
329,Don Peppe,italian,False,559,4.0,$$$,135-58 Lefferts Blvd,+17188457587,40.6689814908178,-73.8216334221041,11420,135
330,Davie's Roti Shop & Smoothie Bar,juicebars,False,7,3.0,$,127-07 Rockaway Blvd,+17186411769,40.6753772,-73.8104263,11420,127
331,Biordi Deli,delis,False,31,4.5,$,12802 135th Ave,+17183224127,40.66862,-73.81166,11420,12802
332,Insomnia Bar & Lounge,beer_and_wine,False,2,1.0,$,127-05 111th Ave,,40.682711,-73.8140819594264,11420,127
333,Crown Fried Chicken,chickenshop,False,9,2.0,$,13105 Rockaway Blvd,+17183232161,40.6749903,-73.8072042,11420,13105
334,Kennedy Fried Chicken,restaurants,False,9,2.5,$,13105 Rockaway Blvd,+17188352330,40.674987,-73.8071716,11420,13105
335,El Castillo Del Pollo,newamerican,False,38,4.0,$,128-08 111th Ave,+17188454071,40.682743,-73.81303,11420,128
0,Little Caesars,pizza,False,5,2.0,$,1164 Broadway,+13472210885,40.69272,-73.9283,11221,1164
1,Kennedy Pizza & Chicken,pizza,False,2,2.5,$,1104 Lafayette Ave,+17184555413,40.6924451,-73.927775,11221,1104
2,Paradis Des Gouts,african,False,49,4.5,$$,1136 Broadway,+17184434584,40.69333,-73.92931,11221,1136
3,Bk Bagels,juicebars,False,123,3.5,$,1120 Broadway,+17184432323,40.693622,-73.929771,11221,1120
4,Flowers For All Occasions,bars,False,28,4.0,$,1114 De Kalb Ave,,40.69374,-73.92984,11221,1114
5,Hearts Coffee Bushwick,coffee,False,52,4.5,$$,1207 Broadway,,40.692306,-73.926483,11221,1207
6,New Great Wall,restaurants,False,1,1.0,$,852 Bushwick Ave,+17184538730,40.6940116882324,-73.926887512207,11221,852
7,Fat Doughnut,donuts,False,118,4.5,$,50 Malcolm X Blvd,,40.6924050190985,-73.9311097345756,11221,50
8,Jin Guang House,chinese,False,12,3.5,$,1086 Dekalb Ave,+17189190095,40.69361,-73.93091,11221,1086
9,The Buren,cafes,False,54,3.5,$$,1223 Broadway,+17186843023,40.69196,-73.92608,11221,1223
10,Shisha Shack,hookah_bars,False,20,4.0,$$,1092 Broadway,+16467961382,40.69415,-73.930713,11221,1092
11,Majestic Tattoo NYC,tattoo,False,28,4.5,$$,1086 Broadway,+12124313323,40.6942291,-73.930809,11221,1086
12,Lone Wolf,divebars,False,101,4.0,$,1089 Broadway,+13472409542,40.694531,-73.930436,11221,1089
13,Looking Glass Bar,tradamerican,False,67,3.0,$,1087 Broadway,+19179669674,40.69457,-73.93051,11221,1087
14,Santa Panza,bars,False,157,4.5,$$,1079 Broadway,+13474139695,40.6947,-73.93068,11221,1079
15,Marco's,pubs,False,14,3.5,$,1071 Bdwy,,40.69473,-73.93096,11221,1071
16,Soldier Jerk Center And Restaurant,caribbean,False,69,4.0,$,98 Malcolm X Blvd,+13476275394,40.6903992,-73.9308472,11221,98
17,Sabor Caribeno,latin,False,8,4.0,$,1062 Broadway,+17186020006,40.69479,-73.93162,11221,1062
18,Lucky Chen Chinese Restaraunts,chinese,False,2,3.5,$,1266 Broadway,+17185733780,40.690971,-73.925132,11221,1266
19,Lyfe Bushwick Ale House,tradamerican,False,14,2.5,$$,1056 Broadway,+17189753929,40.6949659284398,-73.9318233333334,11221,1056
20,Dunkin',donuts,False,9,2.0,$,1285 Broadway,+17184539880,40.6911316,-73.9246292,11221,1285
21,Baskin Robbins,icecream,False,1,1.0,$,1285 Broadway,+17184539880,40.69102,-73.92447,11221,1285
22,Brooklyn Whiskers Bakery,coffee,False,165,3.5,$,1037 Broadway,+17189757044,40.695387,-73.9321664,11221,1037
23,Hart Bar,bars,False,32,4.0,$$,538 Hart St,+19294337368,40.69637,-73.92998,11221,538
24,Collados Restaurant,spanish,False,30,4.0,$,1310 Broadway,+17184553290,40.69033,-73.924,11221,1310
25,Greene Market,sandwiches,False,19,3.0,$,137 Stuyvesant Ave,+13476278039,40.6905109636264,-73.9334962208679,11221,137
26,The Awkward Scone,cafes,False,20,5.0,$,1022 Broadway,+13475292396,40.69547,-73.93291,11221,1022
27,Sunrise/Sunset,wine_bars,False,119,4.0,$$,351 Evergreen Ave,+13474425880,40.69381,-73.922683,11221,351
28,Zefe's,mexican,False,50,3.5,$,1224 Myrtle Ave,+17189198561,40.697511,-73.928985,11221,1224
29,Papa John's Pizza,pizza,False,100,1.5,$,1011 Broadway,+17184437272,40.6960602,-73.9330826,11221,1011
30,Popeyes Louisiana Kitchen,chicken_wings,False,12,2.0,$,19702 Hillside Ave,+17184643636,40.71822,-73.765016,11423,19702
31,Hong Kong Chinese Restaurant,chinese,False,16,3.0,$,19012 Hillside Ave,+17187761818,40.7156301,-73.7716355,11423,19012
32,La Baguette Shop,bakeries,False,10,3.5,$,19109 Jamaica Ave,+17184682525,40.7128001,-73.7684893,11423,19109
33,Dunkin',coffee,False,21,2.0,$,202-09 Hillside Ave,+17187402002,40.7201614379883,-73.7621536254883,11423,202
34,Safari Caribbean American,caribbean,False,15,4.0,$,196-23 Jamaica Ave,+17184648800,40.7134073,-73.7629917,11423,196
35,Code Lounge,danceclubs,False,3,3.0,$$,197-15 Jamaica Ave,+19174687437,40.7136688,-73.7622299,11423,197
36,Panda House,chinese,False,10,3.0,$,20402 Hillside Ave,+17187763838,40.720153,-73.760841,11423,20402
37,McDonald's,hotdogs,False,6,3.0,$,204-11 Hillside Ave,+17182177405,40.720814,-73.761147,11423,204
38,Hillside Hot Bagels,bagels,False,7,3.5,$$,204-15 Hillside Ave,+17184652500,40.7205477,-73.7609466,11423,204
39,Fran Hill Deli,delis,False,6,1.5,$,204-17A Hillside Ave,+17187762949,40.71846,-73.76524,11423,204
40,Crown Fried Chicken,chicken_wings,False,10,3.0,$,20420 Hillside Ave,+17184647883,40.7203826904297,-73.7602615356445,11423,20420
41,Gaby's Pizza,pizza,False,438,3.5,$,204-23 Hillside Ave,+17187409716,40.720562,-73.7609024,11423,204
42,Shogun Japan,sushi,False,29,4.0,$$,20505 Hillside Ave,+13322041966,40.7211293,-73.7606014,11423,20505
43,Sea Fish Market,seafood,False,25,3.5,$$,205-02 Hillside Ave,+17182174448,40.720581,-73.7597229,11423,205
44,Dunkin',donuts,False,15,2.0,$,18711 Jamaica Ave,+17184543501,40.7104485165327,-73.7721201882582,11423,18711
45,Girasoles Mexican Cuisine,mexican,False,51,4.5,$$,184-01 Jamaica Ave,+17184874316,40.7092895,-73.7760311,11423,184
46,Subway,sandwiches,False,7,2.0,$,205-20 Jamaica Ave,+13474264162,40.713602877198,-73.75446280149,11423,205
47,Mee Noodle Shop,chinese,False,503,3.0,$$,795 9th Ave,+12127652929,40.7653751,-73.9879042,10019,795
48,Holey Cream,desserts,False,994,3.0,$,791 9th Ave,+12122478400,40.76522,-73.98791,10019,791
49,Westville Hell's Kitchen,newamerican,False,121,4.5,$$,809 9th Ave,+12129242202,40.76577,-73.9875,10019,809
50,Flaming Saddles Saloon,gaybars,False,186,4.0,$$,793 9th Ave,+12127130481,40.7653084,-73.9879608,10019,793
51,Bar Nine,musicvenues,False,364,3.5,$$,807 9th Ave,+12123999336,40.765714,-73.987535,10019,807
52,NY Fresh Pizza,pizza,False,41,3.5,$,787 9th Ave,+12125862600,40.765152,-73.988144,10019,787
53,Ariana Afghan Kebab Restaurant,afghani,False,482,4.0,$$,787 9th Ave,+12122622323,40.76515,-73.98813,10019,787
54,Giardino 54,wine_bars,False,95,4.5,$$,402 W 54th St,+16467264575,40.7661,-73.98763,10019,402
55,The Distillery,cocktailbars,False,159,4.0,$$,785 9th Ave,+12127670077,40.76509,-73.98818,10019,785
56,Yuqi's Cuisine,thai,False,88,4.0,$$,813 9th Ave,+19172861726,40.7659,-73.98741,10019,813
57,Medi Winebar,wine_bars,False,405,3.5,$$,811 9th Ave,+12125861201,40.765861,-73.987418,10019,811
58,Valhalla,pubs,False,508,4.0,$$,815 9th Ave,+12127572747,40.76596,-73.98737,10019,815
59,Casellula,wine_bars,False,907,4.0,$$,401 W 52nd St,+12122478137,40.76499,-73.98835,10019,401
60,The Meatball Shop,italian,False,372,4.0,$$,798 9th Ave,+12122305860,40.7651804928198,-73.9874866666706,10019,798
61,Alfie's,newamerican,False,517,4.0,$$,800 9th Ave,+12127572390,40.765437,-73.987278,10019,800
62,Chong Qing Xiao Mian,chinese,False,304,4.0,$$,796 9th Ave,+12125828866,40.76513,-73.98753,10019,796
63,Tacuba Hell's Kitchen,mexican,False,666,4.0,$$,802 9th Ave,+12122454500,40.76545,-73.98729,10019,802
64,Sacco Pizza,pizza,False,406,4.0,$,819 9th Ave,+12125827765,40.7662658691406,-73.9872665405273,10019,819
65,Poulette Rotisserie,french,False,175,4.0,$$,790 9th Ave,+12129569488,40.7648963928223,-73.9875030517578,10019,790
66,Wondee Siam,thai,False,1001,4.0,$$,792 9th Ave,+12124599057,40.76495,-73.98747,10019,792
67,Thai Noodle House,noodles,False,60,4.0,$$,792 9th Ave,+19172614055,40.76495,-73.98747,10019,792
68,Badshah,indpak,False,284,4.0,$$,788 9th Ave,+16466492407,40.76483,-73.98756,10019,788
69,Kahve,cafes,False,552,4.0,$,786 9th Ave,+12122560207,40.76483,-73.98774,10019,786
70,El Centro,mexican,False,844,4.0,$$,824 9th Ave,+16467636585,40.76602,-73.98688,10019,824
71,Torishin,japanese,False,291,4.0,$$$$,362 W 53rd St,+12127570108,40.76496,-73.98721,10019,362
72,Ninth Avenue Gourmet Deli,delis,False,12,3.0,$,769 9th Ave,+12122582600,40.7645778,-73.9885318,10019,769
73,Ageha Sushi,sushi,False,666,4.0,$$,767 9th Ave,+12125818188,40.764529,-73.988597,10019,767
74,Bocca di Bacco Hell's Kitchen,italian,False,640,3.5,$$,828 9th Ave,+12122658828,40.7662168,-73.9867943,10019,828
75,Posh,gaybars,False,167,3.5,$$,405 W 51st St,+12129572222,40.76443,-73.98883,10019,405
76,Empanada Mama - Hell's Kitchen,latin,False,2424,4.0,$,765 9th Ave,+12126989008,40.76441,-73.9885,10019,765
77,Lucky's Famous Burgers,burgers,False,375,3.5,$$,370 W 52nd St,+12122476717,40.7644959,-73.9876164,10019,370
78,BarBacon Hell's Kitchen,gastropubs,False,1188,4.0,$$,836 9th Ave,+16463620622,40.76633,-73.98666,10019,836
79,Noodies,thai,False,492,4.0,$$,830 9th Ave,+16466697828,40.7662850538302,-73.9866788007826,10019,830
80,K Rico Steakhouse,bars,False,595,4.5,$$$,772 9th Ave,+12127579393,40.76438,-73.9880699,10019,772
81,The Coffee Pot,coffee,False,34,4.0,$$,403 W 51st St,+19172658014,40.76431,-73.98871,10019,403
82,Totto Ramen,ramen,False,5467,4.0,$$,366 W 52nd St,+12125820052,40.76444,-73.98759,10019,366
83,Pure Thai Cookhouse,thai,False,2522,4.0,$$,766 9th Ave,+12125810999,40.764291,-73.988159,10019,766
